index,id.orig_h,id.orig_p,id.resp_p,duration,orig_bytes,resp_bytes,orig_pkts,service_dhcp,service_dns,service_irc,conn_state_RSTR,conn_state_S1,history_CCC,history_CCCC,history_DdAtaFf,history_ShAD,history_ShADacdtfF,history_ShADad,history_ShADadf,history_ShADadtcfF,history_ShADadtctfF,history_ShADadtctfFR,history_ShADadttcfF,history_ShADadttfF,history_ShAdD,history_ShAdDa,history_ShAdDaft,history_ShAdDatf,history_ShAdDfr,history_ShAfdtDr,history_ShDadAf
1102,1,0.7700179230686744,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19327,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,1,0.7734187104581871,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16745,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20445,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11013,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16536,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21657,1,0.8509321527596929,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1,0.6309226550651817,80,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17227,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11919,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11813,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6103,1,0.8321512278067984,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5551,1,0.0018842200401354,123,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14931,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4654,1,0.0018842200401354,123,8.675532883529684e-08,6.353692257644762e-07,0.0002922089781208,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7073,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20766,1,0.8377885690650898,6667,0.0007750557123028,8.206852499457817e-07,0.0016375878148856,0.0003795272175233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005,1,0.8130639256116056,6667,1.7957434266883004e-05,9.92764415256994e-07,0.0014793079517368,0.0003795272175233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22930,1,0.8718883561329064,6667,6.385633227249097e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10999,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16191,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11185,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4685,1,0.0018842200401354,123,2.907089602158052e-07,6.353692257644762e-07,0.0002922089781208,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8683,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19612,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8572,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6142,1,0.8327027068429357,6667,6.289716421348984e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4700,1,0.0018842200401354,123,2.2955758110031587e-07,6.353692257644762e-07,0.0002922089781208,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13605,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17876,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5669,1,0.8262994224788982,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13065,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2804,1,0.7919545336172429,6667,1.795761802728769e-05,9.92764415256994e-07,0.0014793079517368,0.0003795272175233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6902,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16990,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16161,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,1,0.7977450634966834,6667,2.2829392205074737e-05,9.795275563869008e-07,0.0014732202646926,0.0003795272175233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13507,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8736,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20363,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16767,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,1,0.0018842200401354,123,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3055,1,0.7965501922517195,6667,4.2990767094490006e-05,9.92764415256994e-07,0.0014793079517368,0.0004337453914552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7308,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22163,1,0.8595413532682792,6667,6.383062623365744e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,0.781905360069854,6667,6.447856542058596e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9761,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9486,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15421,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,0.7506242436311831,6667,8.36093711248676e-05,9.92764415256994e-07,0.0014793079517368,0.0004879635653871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8262,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19791,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,1,0.7875427013281453,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10904,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13564,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22581,1,0.8662203771503852,6667,6.298906483365639e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10083,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,1,0.8148715513411663,6667,4.264368452568059e-05,9.92764415256994e-07,0.0014793079517368,0.0004337453914552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14462,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20332,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19249,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19600,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19741,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20791,1,0.8387689762404448,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2932,1,0.7942523629344812,6667,4.2378579515184585e-05,9.92764415256994e-07,0.0014793079517368,0.0004337453914552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17731,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16046,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21312,1,0.8475313653701803,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,1,0.7583449501371038,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19699,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22029,1,0.857212886226811,6667,6.348877062747024e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,1,0.7535654651572481,6667,8.545101790064687e-05,9.92764415256994e-07,0.0014793079517368,0.000542181739319,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19569,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3829,1,0.811195024433585,6667,6.379514005772999e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16877,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16121,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,1,0.7586819651036321,6667,2.228876909448378e-05,9.92764415256994e-07,0.0014793079517368,0.0003795272175233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,1,0.7676281805787466,6667,6.314736421338341e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6334,1,0.8355520151963112,6667,6.441208498973454e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19369,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18275,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4148,1,0.8165259884495779,6667,2.2002980829549053e-05,9.92764415256994e-07,0.0014793079517368,0.0003795272175233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,1,0.757701557928277,6667,6.392787632338267e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18807,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11647,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10812,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9358,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8359,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20618,1,0.3303206237840653,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20378,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9245,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16025,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22511,1,0.8652093322508003,6667,6.433071996610341e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3001,1,0.7956004228005943,6667,1.836534152964402e-05,9.795275563869008e-07,0.0014732202646926,0.0003795272175233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22564,1,0.8659446376323167,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0.6288392898175523,80,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4785,1,0.0018842200401354,123,2.0356569274839004e-08,6.353692257644762e-07,0.0002922089781208,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19566,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21152,1,0.8450803474317927,6667,6.379963197873345e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11166,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,1,0.8306499793195361,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21441,1,0.4714379815867277,80,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7914,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9683,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12275,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13938,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3350,1,0.8025551862007689,6667,2.205408663987495e-05,9.92764415256994e-07,0.0014793079517368,0.0003795272175233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7641,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,1,0.7716417224528561,6667,6.392716169958666e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20377,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21578,1,0.8497066437904992,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12847,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,1,0.805496407726834,6667,2.082975231690961e-05,7.942115322055953e-07,0.0007548731934788,0.0002710908696595,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8379,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6795,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10996,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,1,0.7863478300831813,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11184,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,1,0.7865929318770202,6667,6.396323999237367e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10660,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20905,1,0.8407604283153847,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19448,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5592,1,0.8247062608189463,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,1,0.6278129260558525,53,4.0835645486134845e-11,5.16237495933637e-07,0.0002374197947231,5.421817393190197e-05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20825,1,0.8393510930008118,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15744,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17988,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5538,1,0.8238177668162808,6667,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17189,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21338,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10529,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3335,1,0.8022794466827003,6667,8.705818640004475e-05,9.92764415256994e-07,0.0014793079517368,0.0004879635653871,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6993,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16134,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9717,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,1,0.0018842200401354,123,0.0004656489799617,0.00019575573153,0.0021333047043098,5.421817393190197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11910,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8892,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7322,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21746,1,0.8510547036566123,6667,0.0006737770636435,8.206852499457817e-07,0.0016375878148856,0.0004337453914552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5292,1,0.819834862666401,6667,6.366248546336826e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5558,1,0.8242466949554986,6667,6.444789785082587e-05,0.0,0.0,0.0001626545217957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13537,1,1.0,80,0.0004656489799617,0.00019575573153,0.0021333047043098,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
